1985	3	14	-1.24	5.97	2.01	7.12
1985	3	15	-2.02	3.98	1.48	11.02
1985	3	16	-2.23	5.53	0.22999999999999998	8.28
1985	3	17	-2.1	4.32	0.33	13.37
1985	3	18	-3.93	4.49	0.04	12.29
1985	3	19	-3.26	1.59	1.25	6.7
1985	3	20	-2.59	3.07	2.28	5.22
1985	3	21	-3.39	9.06	0.03	14.53
1985	3	22	0.46	10.57	0.76	9.18
1985	3	23	2.61	8.69	2.08	6.79
1985	3	24	2.54	8.65	1.45	7.24
1985	3	25	1.76	9.37	1.87	11.89
1985	3	26	3.92	9.83	8.43	5.82
1985	3	27	0.29	7.01	4.96	9.98
1985	3	28	0.08	5.16	1.87	11.46
1985	3	29	1.99	7.87	1.69	5.69
1985	3	30	4.25	10.17	3.38	4.94
1985	3	31	6.39	11.5	10.54	11.06
1985	4	1	6.55	17.11	4.91	10.57
1985	4	2	6.51	11.69	2.55	5.75
1985	4	3	6.76	18.01	0.13	13.55
1985	4	4	8.43	19.14	0.10999999999999999	15.41
1985	4	5	8.32	15.05	2.6	4.52
1985	4	6	6.75	13.69	4.79	14.32
1985	4	7	6.09	11.51	8.04	8.17
1985	4	8	7.34	12.01	1.7599999999999998	7.02
1985	4	9	4.26	11.69	0.75	10.52
1985	4	10	2.69	10.55	1.04	10.24
1985	4	11	2.41	10.65	7.01	8.42
1985	4	12	3.98	9.16	7.110000000000001	6.83
1985	4	13	4.04	10.09	8.19	11.84
1985	4	14	4.73	8.25	5.67	10.99
1985	4	15	3.58	10.66	1.15	14.9
1985	4	16	5.12	15.04	2.72	10.91
1985	4	17	7.06	14.78	0.42999999999999994	14.14
1985	4	18	5.46	17.15	0.01	17.55
1985	4	19	6.69	18.16	0.02	19.29
1985	4	20	1.14	10.65	0.1	16.13
1985	4	21	0.94	13.57	0.0	21.09
1985	4	22	3.23	15.49	0.0	16.22
1985	4	23	0.56	10.09	0.06	16.71
1985	4	24	-2.35	11.04	0.01	21.14
1985	4	25	0.11	7.73	1.92	13.68
1985	4	26	-0.67	8.32	0.64	18.86
1985	4	27	0.66	6.33	9.91	10.42
1985	4	28	2.05	7.55	1.49	16.11
1985	4	29	0.96	9.24	0.24	19.22
1985	4	30	1.19	11.16	0.32	12.07
1985	5	1	5.03	10.58	2.45	17.33
1985	5	2	3.95	6.68	4.35	9.02
1985	5	3	1.99	11.05	0.61	9.81
1985	5	4	3.84	9.88	1.6	11.48
1985	5	5	4.0	13.38	1.02	9.94
1985	5	6	6.68	18.81	0.08	17.36
1985	5	7	9.07	19.9	2.03	9.8
1985	5	8	10.18	19.63	0.64	18.55
1985	5	9	7.57	18.93	0.14	17.14
1985	5	10	8.58	12.78	0.51	10.44
1985	5	11	8.19	16.83	0.20999999999999996	10.84
1985	5	12	9.2	18.1	8.31	17.39
1985	5	13	9.52	17.68	4.89	10.8
1985	5	14	8.65	20.45	0.9199999999999999	11.24
1985	5	15	7.49	18.31	0.06	20.76
1985	5	16	9.77	20.71	1.07	21.82
1985	5	17	9.85	20.02	0.01	23.39
1985	5	18	7.93	19.44	0.02	20.55
1985	5	19	9.6	21.54	2.19	22.82
1985	5	20	11.74	18.87	8.81	11.37
1985	5	21	11.55	20.94	8.68	16.0
1985	5	22	8.87	15.3	2.75	6.83
1985	5	23	6.36	12.68	0.69	9.56
1985	5	24	5.55	18.12	0.33	18.1
1985	5	25	10.93	21.3	0.66	23.28
1985	5	26	12.12	27.0	0.58	24.63
1985	5	27	14.97	26.58	1.02	21.5
1985	5	28	9.72	20.23	0.14	20.42
1985	5	29	7.88	17.19	0.02	27.19
1985	5	30	7.12	18.83	0.0	28.02
1985	5	31	5.82	21.24	0.01	26.61
1985	6	1	8.89	22.14	0.03	27.61
1985	6	2	9.14	22.83	0.02	27.98
1985	6	3	9.06	24.14	0.0	22.4
1985	6	4	11.44	26.87	1.03	26.67
1985	6	5	11.19	20.58	4.54	10.58
1985	6	6	10.84	20.78	3.9400000000000004	6.96
1985	6	7	7.77	18.03	5.0600000000000005	6.96
1985	6	8	5.44	13.34	1.85	22.33
1985	6	9	6.06	14.55	5.53	14.91
1985	6	10	7.62	14.49	3.8200000000000003	19.04
1985	6	11	7.66	15.92	3.87	17.06
1985	6	12	9.44	14.3	9.82	13.24
1985	6	13	7.58	15.41	8.0	15.75
1985	6	14	6.12	12.41	4.93	18.68
1985	6	15	4.8	14.26	0.33	25.56
1985	6	16	4.28	14.71	1.26	17.88
1985	6	17	4.91	15.72	0.18	22.79
1985	6	18	8.98	18.4	0.18	18.56
1985	6	19	9.82	19.23	4.86	10.5
1985	6	20	9.63	15.61	11.240000000000002	11.81
1985	6	21	7.98	18.41	5.540000000000001	15.14
1985	6	22	10.37	17.69	5.64	21.57
1985	6	23	9.06	17.23	0.81	14.42
1985	6	24	8.71	18.28	8.82	13.2
1985	6	25	9.5	18.23	2.98	24.94
1985	6	26	8.25	14.57	7.33	17.09
1985	6	27	8.01	16.05	5.549999999999999	18.77
1985	6	28	9.88	16.77	0.77	10.89
1985	6	29	10.62	18.21	3.41	13.76
1985	6	30	12.05	20.55	0.53	20.77
1985	7	1	10.9	20.4	1.45	16.14
1985	7	2	9.59	20.92	0.94	21.47
1985	7	3	10.15	22.87	0.01	27.35
1985	7	4	12.18	25.41	0.02	26.97
1985	7	5	14.55	27.42	0.19	23.41
1985	7	6	10.82	20.78	0.43999999999999995	20.77
1985	7	7	9.57	20.08	0.0	28.11
1985	7	8	8.74	18.8	0.8999999999999999	19.79
1985	7	9	10.37	19.94	2.79	15.23
1985	7	10	10.14	19.31	0.9099999999999999	17.72
1985	7	11	9.37	20.8	0.02	17.65
1985	7	12	11.49	23.63	0.0	19.13
1985	7	13	13.28	26.82	0.0	25.56
1985	7	14	15.6	26.24	1.9900000000000002	17.06
1985	7	15	12.88	19.93	1.48	21.66
1985	7	16	11.21	18.9	1.6	9.86
1985	7	17	11.07	21.83	0.12	24.29
1985	7	18	12.64	22.56	6.78	10.39
1985	7	19	12.11	19.37	1.52	12.77
1985	7	20	11.66	18.43	2.14	18.26
1985	7	21	10.89	17.8	1.48	22.06
1985	7	22	11.25	20.94	8.61	7.22
1985	7	23	13.27	21.14	0.35	22.14
1985	7	24	9.73	24.08	0.0	24.32
1985	7	25	12.9	25.69	0.01	17.95
1985	7	26	14.59	22.87	28.52	4.9
1985	7	27	13.64	19.76	1.23	13.48
1985	7	28	14.33	23.08	5.29	8.1
1985	7	29	13.16	20.24	12.940000000000001	11.16
1985	7	30	12.58	17.9	8.38	9.42
1985	7	31	12.12	18.55	2.04	12.02
1985	8	1	11.26	18.8	3.18	10.78
1985	8	2	9.94	18.73	1.29	7.67
1985	8	3	11.94	18.55	7.84	14.04
1985	8	4	10.69	17.05	4.71	8.97
1985	8	5	9.9	19.16	7.43	11.91
1985	8	6	8.67	17.3	1.0	19.66
1985	8	7	7.95	19.05	0.75	17.04
1985	8	8	12.87	20.89	1.54	21.48
1985	8	9	12.77	24.42	1.0	13.54
1985	8	10	12.41	17.87	3.21	10.07
